,accdate,Operator_ID,AccTypeCodeDescr,AccSubTypeCodeDescr,acctype,BAITFISH Code,AccPreventable,Retraining,vehbusno,vehmake,vehyear,Drv_Age,CoDrvSex,Roadway,RoadwayLightConditions,RoadwayWeather,RoadwaySurface,Addr_Type,Neighborhood,LocAddr1,FileNumber,Longitude,Latitude,SpeedLimitCategory,n_accidents_in_0.003,n_accidents_in_0.006,n_accidents_in_0.0015,n_accidents_in_0.00075,n_accidents_in_0.0005,accday,acctime,acctimeperiod,days_pick_start,days_absent,days_excused,days_holiday,days_late,days_medical,days_vacation,days_last_accident,days_employment,freq_absence_one_week,freq_extra_one_week,freq_absence_one_month,freq_extra_one_month,freq_absence_two_month,freq_extra_two_month,accyear,accmonth,accday_
307,2017-09-19 17:09:00,63,3,4,2,8,0,0,384,7,2013,53.0,2,5,2,0,0,0,5,27,642,-77.60715119999999,43.1598948,4,72,218,38,10,0,2017-09-19 00:00:00,17:09,2,15.0,217.0,35.0,-1.0,-1.0,-1.0,2.0,498.0,533,0.71,0.0,0.63,0.03,0.33,0.03,2017,9,19
308,2017-09-21 15:14:00,53,3,4,2,8,0,0,534,1,2009,55.0,2,4,2,0,0,1,3,580,644,-77.639495,43.180932,4,61,134,26,20,8,2017-09-21 00:00:00,15:14,2,17.0,103.0,27.0,164.0,-1.0,423.0,1.0,377.0,535,0.14,0.0,0.13,0.03,0.32,0.03,2017,9,21
309,2017-09-21 12:45:00,283,13,4,0,8,0,0,525,1,2009,40.0,2,5,2,0,0,0,25,72,643,-77.6082948,43.15408009999999,4,26,183,20,1,0,2017-09-21 00:00:00,12:45,2,17.0,3.0,39.0,177.0,96.0,-1.0,53.0,-1.0,535,0.14,0.0,0.03,0.0,0.18,0.0,2017,9,21
310,2017-09-26 13:42:00,29,3,4,2,8,0,0,1328,7,2012,49.0,2,5,2,0,0,1,25,633,645,-77.578709,43.171037,4,23,67,14,12,12,2017-09-26 00:00:00,13:42,2,22.0,77.0,96.0,282.0,-1.0,432.0,44.0,-1.0,540,0.0,0.0,0.0,0.03,0.12,0.07,2017,9,26
311,2017-09-27 09:44:00,5,3,4,2,8,0,0,377,7,2013,66.0,2,5,2,0,0,1,36,721,646,-77.59758959999999,43.1616947,2,18,105,13,6,6,2017-09-27 00:00:00,09:44,1,23.0,83.0,243.0,107.0,-1.0,374.0,31.0,-1.0,541,0.0,0.0,0.0,0.03,0.13,0.08,2017,9,27
312,2017-09-27 14:21:00,39,3,4,2,4,1,1,508,1,2009,54.0,2,5,2,0,0,0,25,36,647,-77.6092949,43.1511652,3,22,136,8,3,2,2017-09-27 00:00:00,14:21,2,23.0,40.0,5.0,122.0,-1.0,77.0,25.0,526.0,541,0.14,0.0,0.23,0.0,0.35,0.02,2017,9,27
313,2017-09-28 07:00:00,372,3,4,2,8,0,0,725,1,2005,29.0,2,5,2,1,0,0,5,258,648,-77.636954,43.1809359,4,47,156,7,5,4,2017-09-28 00:00:00,07:00,1,24.0,59.0,8.0,-1.0,85.0,169.0,-1.0,83.0,269,0.0,0.0,0.03,0.0,0.03,0.0,2017,9,28
314,2017-09-28 23:29:00,178,0,4,3,4,1,1,1403,7,2013,58.0,1,5,2,1,0,1,17,822,649,-77.6074393,43.1149831,4,4,11,2,2,2,2017-09-28 00:00:00,23:29,3,24.0,16.0,14.0,-1.0,21.0,109.0,102.0,-1.0,542,0.0,0.0,0.2,0.0,0.28,0.0,2017,9,28
315,2017-09-29 13:08:00,238,3,4,2,4,1,1,1321,7,2012,64.0,2,5,2,4,4,0,5,173,650,-77.6287679,43.146385,4,13,56,3,3,3,2017-09-29 00:00:00,13:08,2,25.0,139.0,28.0,115.0,-1.0,163.0,61.0,132.0,543,0.0,0.0,0.03,0.0,0.03,0.0,2017,9,29
316,2017-10-08 13:19:00,93,10,4,5,8,0,0,1602,7,2016,56.0,2,1,2,0,0,0,25,40,652,-77.66408179999999,43.1497393,4,1,11,1,1,0,2017-10-08 00:00:00,13:19,2,34.0,84.0,150.0,319.0,-1.0,-1.0,63.0,40.0,552,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,8
317,2017-10-12 23:58:00,363,3,4,2,14,1,1,916,1,2011,52.0,1,5,2,0,0,1,25,768,653,-77.605481,43.1460565,4,20,133,9,8,8,2017-10-12 00:00:00,23:58,3,38.0,19.0,49.0,-1.0,-1.0,-1.0,-1.0,32.0,307,0.0,0.0,0.03,0.03,0.03,0.02,2017,10,12
318,2017-10-13 15:13:00,109,3,4,2,8,0,0,536,1,2009,60.0,2,5,2,1,0,0,25,279,654,-77.597836,43.1493232,4,41,122,24,24,0,2017-10-13 00:00:00,15:13,2,39.0,94.0,15.0,272.0,519.0,-1.0,42.0,-1.0,557,0.0,0.0,0.03,0.0,0.13,0.0,2017,10,13
319,2017-10-17 16:28:00,124,3,4,2,8,0,0,763,1,2007,45.0,2,5,2,0,0,0,2,37,657,-77.61056169999999,43.1550763,5,37,135,0,0,0,2017-10-17 00:00:00,16:28,2,43.0,1.0,98.0,133.0,162.0,219.0,2.0,445.0,561,0.86,0.0,0.27,0.0,0.15,0.0,2017,10,17
320,2017-10-17 08:09:00,202,15,4,1,11,1,1,1314,7,2012,65.0,1,4,2,0,0,0,2,80,656,-77.6101141,43.1571903,4,31,229,3,0,0,2017-10-17 00:00:00,08:09,1,43.0,21.0,128.0,61.0,-1.0,115.0,23.0,-1.0,561,0.0,0.0,0.3,0.0,0.25,0.0,2017,10,17
321,2017-10-18 14:22:00,271,3,4,2,8,0,0,1412,7,2013,53.0,2,5,2,0,0,0,23,2,658,-77.6878131,43.16502699999999,3,7,105,2,2,0,2017-10-18 00:00:00,14:22,2,44.0,11.0,101.0,341.0,-1.0,-1.0,24.0,396.0,562,0.0,0.0,0.37,0.0,0.2,0.0,2017,10,18
322,2017-10-19 10:12:00,85,3,4,2,8,0,0,1316,7,2012,60.0,2,1,2,0,0,0,2,38,659,-77.5819788,43.1493475,4,4,23,2,0,0,2017-10-19 00:00:00,10:12,1,45.0,63.0,6.0,-1.0,206.0,-1.0,95.0,36.0,563,0.14,0.0,0.03,0.0,0.02,0.0,2017,10,19
323,2017-10-20 15:12:00,154,0,4,3,4,1,1,511,1,2009,50.0,2,5,2,0,0,0,25,409,660,-77.6089468,43.1580474,4,65,234,7,1,0,2017-10-20 00:00:00,15:12,2,46.0,4.0,32.0,412.0,-1.0,33.0,75.0,-1.0,564,0.14,0.0,0.03,0.0,0.45,0.0,2017,10,20
324,2017-10-23 17:19:00,383,0,4,3,4,1,1,1608,4,2016,36.0,2,1,3,0,0,1,17,624,661,-77.6204076,43.1539842,4,65,109,19,10,6,2017-10-23 00:00:00,17:19,2,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,23
325,2017-10-24 19:19:00,162,3,4,2,8,0,0,376,7,2013,43.0,1,5,1,0,0,1,13,48,664,-77.6064134,43.1571973,4,88,219,40,26,26,2017-10-24 00:00:00,19:19,3,50.0,4.0,6.0,473.0,-1.0,1.0,107.0,323.0,568,0.43,0.0,0.4,0.0,0.38,0.0,2017,10,24
326,2017-10-24 15:05:00,164,3,4,2,4,1,1,1322,7,2012,54.0,2,1,2,1,0,0,25,47,663,-77.5920429,43.1614933,4,25,109,11,0,0,2017-10-24 00:00:00,15:05,2,50.0,1.0,25.0,240.0,-1.0,-1.0,52.0,214.0,568,0.14,0.0,0.07,0.0,0.13,0.0,2017,10,24
327,2017-10-25 09:15:00,32,0,4,3,4,1,1,759,1,2007,61.0,1,5,2,0,0,0,2,138,665,-77.5748474,43.1611927,4,10,35,5,3,3,2017-10-25 00:00:00,09:15,1,51.0,2.0,54.0,270.0,-1.0,164.0,171.0,491.0,569,0.14,0.0,0.03,0.0,0.08,0.0,2017,10,25
328,2017-10-27 07:58:00,114,9,22,5,8,0,0,1415,7,2013,61.0,1,5,2,0,0,0,5,309,666,-77.6233194,43.2365053,3,15,25,4,1,0,2017-10-27 00:00:00,07:58,1,53.0,14.0,25.0,20.0,-1.0,2.0,61.0,-1.0,571,0.14,0.0,0.2,0.0,0.17,0.0,2017,10,27
329,2017-10-28 16:06:00,375,9,4,5,8,0,0,1411,7,2013,27.0,2,5,2,4,4,0,25,391,667,-77.5966602,43.1591654,4,52,115,17,7,7,2017-10-28 00:00:00,16:06,2,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,103.0,310,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,28
330,2017-10-28 20:45:00,321,3,4,2,8,0,0,387,7,2013,49.0,2,5,1,4,4,0,25,34,668,-77.605873,43.1483987,4,67,126,20,10,1,2017-10-28 00:00:00,20:45,3,54.0,25.0,6.0,2.0,169.0,75.0,83.0,311.0,572,0.29,0.0,0.27,0.0,0.22,0.0,2017,10,28
331,2017-10-30 19:48:00,388,3,4,2,8,0,0,1327,7,2012,27.0,2,5,0,4,4,0,2,216,671,-77.6349084,43.1456568,4,10,100,2,0,0,2017-10-30 00:00:00,19:48,3,56.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,136.0,210,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,30
332,2017-10-30 06:49:00,117,0,4,3,8,0,0,762,1,2007,52.0,1,4,1,1,4,0,25,33,669,-77.6000059,43.170854,4,49,112,31,0,0,2017-10-30 00:00:00,06:49,4,56.0,13.0,33.0,163.0,-1.0,318.0,92.0,-1.0,574,0.0,0.0,0.1,0.0,0.07,0.0,2017,10,30
333,2017-10-30 08:30:00,167,3,4,2,4,1,1,378,7,2013,56.0,2,5,2,1,4,0,5,273,670,-77.61772549999999,43.1600572,4,32,99,10,0,0,2017-10-30 00:00:00,08:30,1,56.0,73.0,5.0,92.0,368.0,-1.0,35.0,280.0,574,0.14,0.0,0.03,0.0,0.07,0.0,2017,10,30
334,2017-10-31 14:49:00,388,0,4,3,4,1,1,902,1,2011,27.0,2,5,2,1,0,0,5,45,672,-77.579048,43.1615558,4,9,58,6,1,1,2017-10-31 00:00:00,14:49,2,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,211,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,31
335,2017-11-01 15:28:00,300,3,4,2,8,0,0,1605,4,2016,33.0,2,6,2,4,4,0,7,26,673,-77.609055,43.1558791,4,38,198,18,1,0,2017-11-01 00:00:00,15:28,2,58.0,10.0,7.0,78.0,568.0,108.0,66.0,391.0,576,0.0,0.0,0.33,0.0,0.32,0.0,2017,11,1
336,2017-11-01 16:08:00,240,0,4,3,4,1,1,380,7,2013,53.0,1,5,2,4,4,0,17,345,674,-77.6216616,43.1622594,4,41,125,13,0,0,2017-11-01 00:00:00,16:08,2,58.0,9.0,19.0,148.0,181.0,285.0,66.0,106.0,576,0.0,0.0,0.07,0.0,0.07,0.0,2017,11,1
337,2017-11-02 18:37:00,228,1,0,3,8,0,0,379,7,2013,45.0,2,5,0,0,0,0,5,435,678,-77.4715141,43.075871,2,3,5,2,0,0,2017-11-02 00:00:00,18:37,3,129.0,9.0,24.0,224.0,-1.0,25.0,81.0,405.0,577,0.0,0.0,0.23,0.0,0.62,0.0,2017,11,2
338,2017-11-02 11:52:00,264,3,4,2,8,0,0,918,1,2011,39.0,1,5,2,1,0,0,25,320,676,-77.6022765,43.158066,4,37,138,14,7,7,2017-11-02 00:00:00,11:52,1,59.0,79.0,15.0,286.0,125.0,183.0,95.0,-1.0,577,0.0,0.0,0.03,0.0,0.07,0.0,2017,11,2
339,2017-11-02 14:55:00,387,0,4,3,4,1,1,1417,7,2013,42.0,1,5,2,1,0,0,5,25,677,-77.639299,43.185977,4,22,79,6,4,0,2017-11-02 00:00:00,14:55,2,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.0,213,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,2
340,2017-11-05 11:23:00,26,3,4,2,8,0,0,1417,7,2013,68.0,1,5,2,4,4,0,25,102,679,-77.7087667,43.14658499999999,3,25,27,1,0,0,2017-11-05 00:00:00,11:23,1,62.0,2.0,155.0,54.0,-1.0,-1.0,238.0,-1.0,580,0.29,0.0,0.07,0.0,0.05,0.0,2017,11,5
341,2017-11-05 23:30:00,314,0,4,3,8,0,0,541,1,2009,24.0,2,5,1,4,4,0,5,208,680,-77.5699836,43.1761808,4,10,33,1,1,1,2017-11-05 00:00:00,23:30,3,62.0,-1.0,235.0,153.0,-1.0,-1.0,112.0,-1.0,580,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,5
342,2017-11-06 13:10:00,269,3,4,2,8,0,0,543,1,2009,42.0,2,5,2,0,0,0,35,73,682,-77.68180749999999,43.1522929,4,5,67,0,0,0,2017-11-06 00:00:00,13:10,2,63.0,100.0,3.0,131.0,209.0,-1.0,78.0,425.0,581,0.14,0.0,0.07,0.0,0.03,0.0,2017,11,6
343,2017-11-06 09:00:00,152,3,4,2,8,0,0,728,1,2005,57.0,2,5,2,1,0,0,2,116,681,-77.63043329999999,43.1912552,3,34,159,7,0,0,2017-11-06 00:00:00,09:00,1,63.0,35.0,66.0,24.0,-1.0,-1.0,78.0,270.0,581,0.0,0.0,0.03,0.0,0.07,0.0,2017,11,6
344,2017-11-13 06:04:00,60,18,23,2,8,0,0,1329,7,2012,62.0,1,5,1,4,4,0,35,813,683,-77.6254378,43.1527308,4,23,146,13,4,4,2017-11-13 00:00:00,06:04,4,70.0,17.0,77.0,-1.0,-1.0,108.0,64.0,557.0,588,0.0,0.0,0.03,0.0,0.03,0.0,2017,11,13
345,2017-11-18 11:20:00,256,3,4,2,8,0,0,387,7,2013,45.0,2,4,2,0,0,1,25,607,685,-77.6088762,43.15664,4,64,192,19,17,15,2017-11-18 00:00:00,11:20,1,75.0,4.0,1.0,-1.0,334.0,211.0,104.0,-1.0,593,0.29,0.0,0.3,0.0,0.2,0.0,2017,11,18
346,2017-11-21 06:40:00,275,21,4,2,3,1,1,548,1,2009,40.0,2,5,2,0,0,0,25,74,684,-77.5655242,43.1231961,6,5,55,0,0,0,2017-11-21 00:00:00,06:40,4,78.0,63.0,13.0,83.0,185.0,-1.0,44.0,87.0,596,0.0,0.0,0.07,0.0,0.15,0.0,2017,11,21
347,2017-11-24 13:56:00,158,3,4,2,8,0,0,530,1,2009,47.0,2,5,2,0,0,0,25,330,686,-77.6189986,43.2438496,3,0,18,0,0,0,2017-11-24 00:00:00,13:56,2,81.0,19.0,56.0,13.0,-1.0,-1.0,96.0,137.0,599,0.0,0.0,0.17,0.0,0.1,0.0,2017,11,24
348,2017-11-26 00:08:00,318,6,5,2,8,0,0,361,7,2010,46.0,2,4,1,0,0,0,27,506,691,-77.639325,43.1808458,4,60,135,26,20,8,2017-11-26 00:00:00,00:08,4,83.0,28.0,56.0,57.0,49.0,122.0,21.0,346.0,601,0.0,0.0,0.3,0.0,0.22,0.0,2017,11,26
349,2017-11-27 09:35:00,178,2,4,2,4,1,1,530,1,2009,58.0,1,5,2,1,0,0,2,471,687,-77.60716339999999,43.1586911,4,84,218,34,26,2,2017-11-27 00:00:00,09:35,1,84.0,76.0,55.0,-1.0,81.0,8.0,1.0,60.0,602,0.86,0.0,0.97,0.0,0.88,0.0,2017,11,27
350,2017-11-28 16:36:00,391,0,4,3,4,1,1,1603,4,2016,46.0,2,5,2,0,0,0,25,524,690,-77.5950756,43.1750532,4,25,132,17,14,14,2017-11-28 00:00:00,16:36,2,85.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,155,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,28
351,2017-11-28 14:29:00,327,0,4,3,4,1,1,1327,7,2012,34.0,2,0,2,0,0,0,25,563,689,-77.621456,43.104979,6,0,6,0,0,0,2017-11-28 00:00:00,14:29,2,85.0,14.0,43.0,-1.0,42.0,-1.0,-1.0,277.0,448,0.0,0.0,0.03,0.0,0.07,0.0,2017,11,28
352,2017-12-01 06:46:00,281,3,4,1,8,0,0,805,1,2004,38.0,2,5,2,0,0,0,25,202,692,-77.28774469999999,43.0688481,4,0,0,0,0,0,2017-12-01 00:00:00,06:46,4,88.0,111.0,49.0,53.0,160.0,-1.0,54.0,-1.0,606,0.0,0.0,0.0,0.0,0.13,0.0,2017,12,1
353,2017-12-04 13:18:00,56,3,4,2,8,0,0,1609,4,2016,59.0,2,5,2,1,0,1,29,669,693,-77.6324176,43.1646379,4,46,84,18,14,13,2017-12-04 00:00:00,13:18,2,91.0,332.0,77.0,19.0,-1.0,-1.0,43.0,536.0,609,0.0,0.0,0.03,0.0,0.13,0.0,2017,12,4
354,2017-12-04 23:03:00,406,0,4,3,4,1,1,1607,5,2016,47.0,2,5,1,0,0,0,14,118,694,-77.5748474,43.1611927,4,10,35,5,3,3,2017-12-04 00:00:00,23:03,3,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,4
355,2017-12-06 06:10:00,357,10,6,5,8,0,0,1620,4,2016,28.0,1,5,0,0,0,0,3,446,695,-77.6160854,43.14413649999999,6,25,58,9,0,0,2017-12-06 00:00:00,06:10,4,93.0,78.0,14.0,151.0,-1.0,-1.0,-1.0,435.0,456,0.0,0.0,0.03,0.0,0.05,0.0,2017,12,6
356,2017-12-10 20:53:00,337,2,4,2,15,1,1,374,7,2013,31.0,2,4,1,6,3,0,25,122,697,-77.57436369999999,43.1613349,4,9,38,4,0,0,2017-12-10 00:00:00,20:53,3,97.0,78.0,18.0,15.0,-1.0,-1.0,63.0,157.0,531,0.0,0.0,0.07,0.0,0.03,0.0,2017,12,10
357,2017-12-14 08:21:00,355,21,42,2,5,1,1,509,1,2009,40.0,2,5,2,6,3,1,25,685,699,-77.6019062,43.1512024,4,18,147,7,6,5,2017-12-14 00:00:00,08:21,1,101.0,75.0,45.0,33.0,-1.0,-1.0,-1.0,-1.0,464,0.0,0.0,0.0,0.0,0.03,0.0,2017,12,14
358,2017-12-14 11:25:00,81,3,4,2,8,0,0,509,1,2009,45.0,1,5,2,0,2,0,5,64,701,-77.59961729999999,43.1841699,4,54,109,16,12,7,2017-12-14 00:00:00,11:25,1,101.0,6.0,29.0,92.0,-1.0,27.0,95.0,339.0,619,0.14,0.0,0.17,0.0,0.18,0.0,2017,12,14
359,2017-12-14 15:50:00,361,3,4,2,8,0,0,509,1,2009,48.0,2,5,2,0,0,1,14,809,702,-77.58230809999999,43.1638447,4,21,76,8,8,8,2017-12-14 00:00:00,15:50,2,101.0,103.0,238.0,-1.0,5.0,99.0,-1.0,92.0,464,0.14,0.0,0.03,0.0,0.02,0.0,2017,12,14
360,2017-12-14 10:55:00,157,3,4,2,8,0,0,390,7,2013,44.0,2,5,2,6,2,0,25,18,700,-77.6046532,43.1545777,4,47,188,20,0,0,2017-12-14 00:00:00,10:55,1,101.0,167.0,18.0,382.0,149.0,-1.0,11.0,170.0,619,0.0,0.0,0.3,0.03,0.17,0.03,2017,12,14
361,2017-12-14 18:47:00,358,3,4,2,14,1,1,542,1,2009,44.0,2,3,0,6,2,0,25,158,703,-77.596672,43.1943164,6,1,128,0,0,0,2017-12-14 00:00:00,18:47,3,101.0,-1.0,73.0,110.0,-1.0,-1.0,-1.0,-1.0,464,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,14
362,2017-12-16 14:08:00,296,3,4,2,8,0,0,545,1,2009,48.0,1,5,2,6,3,0,5,811,704,-77.6254378,43.1527308,4,23,146,13,4,4,2017-12-16 00:00:00,14:08,2,103.0,55.0,24.0,199.0,138.0,292.0,125.0,-1.0,621,0.0,0.14,0.07,0.07,0.05,0.03,2017,12,16
363,2017-12-20 09:20:00,171,3,4,2,8,0,0,1621,4,2016,49.0,2,5,2,0,0,0,25,478,705,-77.59639419999999,43.1395906,4,51,129,33,32,20,2017-12-20 00:00:00,09:20,1,107.0,7.0,5.0,39.0,62.0,252.0,129.0,120.0,625,0.14,0.0,0.2,0.0,0.17,0.0,2017,12,20
364,2017-12-20 16:47:00,383,15,14,2,4,1,1,1616,4,2016,36.0,2,5,1,0,0,0,25,83,706,-77.6652412,43.1274664,5,0,22,0,0,0,2017-12-20 00:00:00,16:47,2,107.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,107,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,20
365,2017-12-22 12:23:00,163,0,4,3,11,1,1,365,7,2010,50.0,1,4,2,6,4,0,25,423,707,-77.6089468,43.1580474,4,65,234,7,1,0,2017-12-22 00:00:00,12:23,2,109.0,61.0,7.0,299.0,224.0,-1.0,199.0,-1.0,627,0.0,0.14,0.3,0.03,0.17,0.02,2017,12,22
366,2017-12-23 12:46:00,74,3,4,2,8,0,0,525,1,2009,62.0,2,5,2,6,3,0,25,378,708,-77.62704699999999,43.1526163,4,39,121,16,6,0,2017-12-23 00:00:00,12:46,2,110.0,8.0,17.0,173.0,76.0,-1.0,293.0,375.0,628,0.0,0.0,0.17,0.0,0.17,0.0,2017,12,23
367,2017-12-26 19:11:00,389,3,4,2,4,1,1,1401,7,2013,29.0,2,4,0,6,2,1,3,753,709,-77.6290094,43.1466169,4,13,56,4,3,3,2017-12-26 00:00:00,19:11,3,113.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,284.0,284,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,26
368,2017-12-27 05:27:00,39,0,4,3,4,1,1,1602,7,2016,54.0,2,3,1,0,3,0,23,130,710,-77.5748474,43.1611927,4,10,35,5,3,3,2017-12-27 00:00:00,05:27,4,114.0,40.0,5.0,213.0,69.0,168.0,52.0,91.0,632,0.29,0.0,0.2,0.0,0.23,0.0,2017,12,27
369,2017-12-30 21:12:00,359,3,4,2,8,0,0,1605,4,2016,46.0,2,5,1,6,3,0,25,16,712,-77.59890109999999,43.1831222,4,58,121,23,1,0,2017-12-30 00:00:00,21:12,3,117.0,-1.0,12.0,241.0,5.0,13.0,-1.0,114.0,480,0.14,0.0,0.63,0.0,0.82,0.0,2017,12,30
370,2017-12-30 05:23:00,315,3,4,3,4,1,1,521,1,2009,47.0,2,0,1,6,3,0,23,543,711,-77.675746,43.150179,3,11,18,1,1,1,2017-12-30 00:00:00,05:23,4,117.0,266.0,1.0,208.0,-1.0,-1.0,153.0,486.0,635,0.14,0.0,0.07,0.0,0.08,0.0,2017,12,30
371,2018-01-02 08:31:00,202,20,16,2,8,0,0,728,1,2005,65.0,1,4,2,6,2,0,14,20,793,-77.59679100000001,43.1594846,4,64,114,24,7,7,2018-01-02 00:00:00,08:31,1,1.0,98.0,9.0,69.0,21.0,75.0,100.0,77.0,638,0.0,0.0,0.1,0.0,0.08,0.0,2018,1,2
372,2018-01-02 15:02:00,93,3,4,2,8,0,0,1321,7,2012,57.0,2,5,2,6,2,0,5,58,794,-77.5948239,43.138549,4,47,120,8,2,1,2018-01-02 00:00:00,15:02,2,1.0,170.0,5.0,405.0,-1.0,-1.0,149.0,86.0,638,0.14,0.0,0.03,0.0,0.02,0.02,2018,1,2
373,2018-01-05 15:36:00,84,20,16,2,8,0,0,763,1,2007,67.0,2,5,1,6,3,0,25,9,796,-77.63154449999999,43.1648076,5,51,101,18,4,4,2018-01-05 00:00:00,15:36,2,4.0,8.0,31.0,443.0,-1.0,-1.0,159.0,525.0,641,0.0,0.0,0.07,0.0,0.1,0.0,2018,1,5
374,2018-01-05 14:37:00,158,3,4,2,8,0,0,1330,7,2012,47.0,2,5,2,6,2,0,5,365,795,-77.6410319,43.1647699,4,43,89,20,3,3,2018-01-05 00:00:00,14:37,2,4.0,39.0,14.0,55.0,-1.0,-1.0,138.0,42.0,641,0.0,0.0,0.03,0.0,0.07,0.0,2018,1,5
375,2018-01-07 00:15:00,350,0,4,3,4,1,1,1312,7,2012,47.0,1,1,0,6,3,0,14,464,797,-77.5329213,43.1592922,4,0,7,0,0,0,2018-01-07 00:00:00,00:15,4,6.0,29.0,24.0,-1.0,-1.0,-1.0,-1.0,352.0,370,0.0,0.0,0.07,0.0,0.03,0.0,2018,1,7
376,2018-01-09 16:50:00,275,3,4,2,8,0,0,1332,7,2012,40.0,2,5,3,0,2,0,25,144,799,-77.625182,43.181134,4,34,66,25,12,12,2018-01-09 00:00:00,16:50,2,8.0,16.0,20.0,132.0,234.0,-1.0,93.0,49.0,645,0.0,0.0,0.1,0.0,0.07,0.0,2018,1,9
377,2018-01-09 07:01:00,85,21,4,2,9,1,1,1304,7,2012,61.0,2,5,1,2,4,1,25,708,798,-77.593402,43.1614189,4,19,117,3,3,3,2018-01-09 00:00:00,07:01,1,8.0,66.0,4.0,-1.0,288.0,-1.0,16.0,82.0,645,0.14,0.0,0.27,0.0,0.15,0.02,2018,1,9
378,2018-01-12 22:18:00,112,3,4,2,8,0,0,1619,4,2016,41.0,2,5,1,6,3,0,14,485,800,-77.5987892,43.14278179999999,4,16,151,6,4,3,2018-01-12 00:00:00,22:18,3,11.0,38.0,46.0,328.0,-1.0,10.0,54.0,568.0,648,0.0,0.0,0.6,0.0,0.57,0.0,2018,1,12
379,2018-01-14 14:20:00,312,3,4,2,4,1,1,1418,7,2013,28.0,2,4,2,3,3,0,28,387,801,-77.562254,43.1458533,4,4,41,0,0,0,2018-01-14 00:00:00,14:20,2,13.0,69.0,157.0,216.0,425.0,-1.0,196.0,550.0,650,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,14
380,2018-01-15 18:23:00,119,3,4,2,4,1,1,523,1,2009,55.0,2,5,1,3,3,1,0,552,802,-77.58473409999999,43.17559809999999,4,31,51,14,13,10,2018-01-15 00:00:00,18:23,3,14.0,42.0,3.0,217.0,475.0,-1.0,97.0,160.0,651,0.43,0.0,0.17,0.0,0.23,0.0,2018,1,15
381,2018-01-16 17:14:00,321,3,4,2,8,0,0,363,7,2010,49.0,2,5,1,0,4,0,25,1,803,-77.63844999999999,43.1997899,3,79,106,54,1,0,2018-01-16 00:00:00,17:14,2,15.0,43.0,9.0,82.0,249.0,155.0,2.0,80.0,652,0.71,0.0,0.37,0.0,0.33,0.0,2018,1,16
382,2018-01-17 17:11:00,390,3,4,2,8,0,0,1311,7,2012,36.0,2,5,1,6,2,0,17,3,805,-77.637193,43.1406365,6,27,51,3,0,0,2018-01-17 00:00:00,17:11,2,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,205,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,17
383,2018-01-17 15:06:00,119,3,4,2,8,0,0,371,7,2013,55.0,2,4,2,0,4,0,25,248,804,-77.6388845,43.21120380000001,4,18,35,13,9,0,2018-01-17 00:00:00,15:06,2,16.0,44.0,1.0,219.0,477.0,-1.0,99.0,2.0,653,0.43,0.0,0.17,0.0,0.25,0.0,2018,1,17
384,2018-01-18 17:39:00,53,21,43,2,5,1,1,1613,7,2016,55.0,2,0,0,0,2,0,5,566,806,-77.6065627,43.161446,4,72,199,22,1,1,2018-01-18 00:00:00,17:39,2,17.0,222.0,49.0,283.0,-1.0,542.0,53.0,119.0,654,0.0,0.0,0.0,0.0,0.13,0.0,2018,1,18
385,2018-01-19 06:04:00,217,2,4,2,0,1,1,1413,2,0,49.0,1,3,2,0,2,0,25,403,807,-77.6089468,43.1580474,4,65,234,7,1,0,2018-01-19 00:00:00,06:04,4,18.0,11.0,21.0,106.0,415.0,98.0,75.0,-1.0,655,0.0,0.0,0.07,0.0,0.08,0.0,2018,1,19
386,2018-01-19 10:13:00,319,22,31,2,8,0,0,1413,7,2013,43.0,2,5,2,0,4,1,2,765,808,-77.6108878,43.1301357,6,13,30,7,7,7,2018-01-19 00:00:00,10:13,1,18.0,46.0,55.0,264.0,7.0,23.0,145.0,193.0,655,0.0,0.0,0.27,0.0,0.48,0.0,2018,1,19
